hs21	42938	66040	-2
hs21	42938	86719	-2
hs21	42938	86719	-2
hs21	68514	68599	-2
hs21	97129	126696	-2
hs21	104732	104823	-2
hs21	104742	104817	-2
hs21	148704	148795	-2
hs21	148704	148795	-2
hs1	3695123	3713062	-2
hs1	3728651	3773775	-2
hs1	3774040	3801993	-2
hs1	3805697	3816836	-2
hs1	3816968	3832011	-2
hs1	4000672	4012643	-2
hs1	4472111	4484744	-2
hs1	4714669	4852582	-2
hs16	5651170	5666251	-2
hs16	5682468	5682567	-2
hs16	7382846	7763342	-2
hs16	8576551	8602209	-2
hs16	8715555	8743496	-2
hs16	8814570	8878426	-2
hs16	8889037	8891496	-2
hs16	8891696	8943182	-2
hs16	8946804	8962863	-2
hs16	8985955	9030496	-2
hs16	9185501	9215492	-2
hs16	9535151	9538842	-2
hs16	9539870	9549362	-2
hs21	9825832	9826011	-2
hs16	9847265	10276765	-2
hs21	9907189	9968594	-2
hs4	10441504	10459050	-2
hs16	10479918	10577495	-2
hs4	10488019	10686392	-2
hs21	10906743	10990874	-2
hs21	10994183	11098960	-2
hs21	11020842	11098925	-2
hs21	11020842	11098925	-2
hs21	11057796	11098937	-2
hs19	13317256	13617293	-2
hs12	13523605	13529679	-2
hs12	13690271	14134536	-2
hs21	14410487	14490571	-2
hs21	14778705	14778781	-2
hs21	14982098	15018144	-2
hs21	15215454	15220685	-2
hs21	15316100	15352765	-2
hs8	20811144	20826449	-2
hs8	21155750	21166960	-2
hs18	29843485	30050845	-2
hs18	30091626	30094597	-2
hs18	30252636	30352986	-2
hs22	32903807	33454367	-2
hs22	33668496	34318812	-2
hs22	33832568	33832655	-2
hs1	33938246	33967239	-2
hs1	33979598	34630831	-2
hs22	34120972	34146803	-2
hs1	34326076	34330392	-2
hs1	34334557	34351059	-2
hs1	34632594	34684731	-2
hs1	35135200	35135295	-2
hs22	35462151	35483380	-2
hs22	35515817	35627049	-2
hs21	35747779	35761452	-2
hs21	35747806	35761444	-2
hs21	35818988	35831942	-2
hs10	38383265	38414471	-2
hs10	38645308	38667433	-2
hs10	38717074	38741081	-2
hs10	38989727	38991371	-2
hs10	42827314	42863493	-2
hs10	42903622	42967688	-2
hs10	42970939	42990785	-2
hs8	43147585	43218328	-2
hs18	44906867	44906936	-2
hs11	48002111	48192391	-2
hs11	48238362	48239291	-2
hs11	48266656	48267567	-2
hs11	48285413	48286330	-2
hs11	48327775	48328704	-2
hs11	48346472	48347507	-2
hs11	48366900	48373999	-2
hs11	48510345	48511274	-2
hs18	48918412	48994748	-2
hs11	49050375	49059705	-2
hs11	49075266	49080664	-2
hs11	49166644	49230154	-2
hs11	49580080	49831969	-2
hs5	49692026	49737122	-2
hs18	49866567	51062268	-2
hs11	49973943	49974971	-2
hs11	50003009	50004071	-2
hs11	50368318	50379802	-2
hs3	50712358	51421629	-2
hs3	50712511	50712594	-2
hs11	51411378	51412448	-2
hs3	51422722	51426828	-2
hs3	51428716	51435336	-2
hs3	51433298	51534018	-2
hs11	51515282	51516211	-2
hs3	51575605	51702676	-2
hs3	51705643	51738339	-2
hs3	51741084	51752625	-2
hs3	51812579	51813253	-2
hs3	51860899	51864872	-2
hs3	51895631	51897440	-2
hs3	51907612	51909783	-2
hs3	51907737	51909617	-2
hs3	51928892	51937369	-2
hs18	54318590	54697023	-2
hs18	54721790	54739350	-2
hs18	54814318	54817641	-2
hs18	55019788	55036161	-2
hs11	55029631	55038588	-2
hs11	55061179	55065708	-2
hs7	56491397	56516068	-2
hs7	56549798	56551012	-2
hs7	56563916	56564977	-2
hs7	56601923	56605823	-2
hs7	56876817	56880429	-2
hs7	56943078	56949839	-2
hs7	57187326	57207571	-2
hs7	57233377	57247863	-2
hs7	57288876	57289881	-2
hs7	57472472	57507518	-2
hs7	57472731	57472796	-2
hs7	57509883	57533265	-2
hs7	62751670	62764434	-2
hs7	62807180	62810444	-2
hs7	62809448	62812152	-2
hs7	62856718	62859419	-2
hs7	63081468	63081547	-2
hs7	63081468	63081547	-2
hs3	66780802	66788760	-2
hs3	67048731	67061632	-2
hs3	67275888	67275951	-2
hs3	67410884	67705038	-2
hs3	67705121	67797534	-2
hs3	68549788	68555023	-2
hs3	93591895	93692740	-2
hs14	96118434	96138184	-2
hs14	96152763	96158965	-2
hs14	96176284	96180462	-2
hs14	96342729	96391908	-2
hs21	190598969	190601527	-2
hs21	35772410	35773370	-2
hs21	35773570	35773570	-2
hs21	35774570	35774570	-2
hs21	35775570	35775570	-2
hs21	35776570	35776570	-2
hs21	35777570	35777570	-2
hs21	35778570	35778570	-2
hs21	35779570	35779570	-2
hs21	112024	112180	-2
hs21	14918354	14930781	-2
hs1	5400000	5400000	-2
hs8	20831497	20852630	-2
hs22	35152656	35393905	-2
hs22	33504515	33512280	-2
hs3	51851619	51853651	-2
hs11	50238999	50257633	-2
hs16	9449445	9501950	-2
hs3	68053390	68594771	-2
hs3	68780917	68981698	-2
hs10	38464599	38503273	-2
hs10	38671951	38691855	-2
