hs1	11874	14409	2
hs1	14362	29370	2
hs1	69091	70008	2
hs5	92283	190081	2
hs11	127134	139117	2
hs1	134773	140566	2
hs5	191610	196449	2
hs11	193078	194575	2
hs11	196761	200258	2
hs5	196983	218268	2
hs11	202924	207422	2
hs11	207511	215175	2
hs11	209336	209406	2
hs11	215030	236362	2
hs5	218435	257197	2
hs11	236976	252984	2
hs5	269671	271639	2
hs5	271761	277055	2
hs11	278407	285388	2
hs11	289126	296107	2
hs11	298201	299526	2
hs11	308107	309410	2
hs11	314040	315272	2
hs11	319676	320860	2
hs5	322725	438397	2
hs16	337440	402723	2
hs1	367659	368597	2
hs11	369499	382117	2
hs11	392596	404908	2
hs11	405716	417397	2
hs16	416969	420538	2
hs11	417938	442011	2
hs16	432241	442960	2
hs5	441951	443275	2
hs5	443291	467404	2
hs16	447199	450754	2
hs11	450279	491399	2
hs16	451885	462482	2
hs5	470571	524564	2
hs5	470625	473080	2
hs11	494515	506768	2
hs16	524924	573011	2
hs11	532242	535576	2
hs5	535955	535997	2
hs11	537527	554912	2
hs11	554850	560738	2
hs11	560970	564025	2
hs1	562760	564389	2
hs11	565657	568457	2
hs11	568089	568198	2
hs11	573808	575885	2
hs11	576470	612222	2
hs16	576847	577407	2
hs16	577712	604636	2
hs16	585316	585368	2
hs16	593277	593366	2
hs5	602284	612325	2
hs16	610394	615529	2
hs5	612455	653666	2
hs11	612555	615950	2
hs11	616565	624955	2
hs16	617005	619495	2
hs16	619968	634138	2
hs11	626309	627181	2
hs11	637269	640705	2
hs16	639669	679273	2
hs11	644220	695754	2
hs5	659977	693467	2
hs1	661139	714014	2
hs16	680985	684117	2
hs16	684430	686305	2
hs16	691828	698474	2
hs11	695816	704129	2
hs16	698458	699313	2
hs16	699365	717830	2
hs11	706231	727727	2
hs16	718132	724171	2
hs16	726064	728268	2
hs16	730410	732801	2
hs16	731670	734334	2
hs16	734622	740398	2
hs16	742500	755801	2
hs11	747464	765012	2
hs1	752751	755214	2
hs1	761586	762902	2
hs1	762971	794826	2
hs16	765118	769655	2
hs7	766336	826112	2
hs16	772582	776443	2
hs16	777106	779715	2
hs11	777578	784284	2
hs11	787115	790090	2
hs11	790475	796238	2
hs5	795720	851101	2
hs11	799184	805231	2
hs1	803451	812182	2
hs11	809967	812876	2
hs16	811073	818865	2
hs11	811681	811814	2
hs11	818914	825571	2
hs16	820183	820277	2
hs11	828260	831991	2
hs11	832952	838835	2
hs16	834974	838381	2
hs16	838620	848074	2
hs11	839721	842529	2
hs11	842941	867116	2
hs16	848041	850734	2
hs1	852198	855072	2
hs16	855443	863861	2
hs7	856280	914571	2
hs1	861111	879954	2
hs5	863850	892637	2
hs11	867859	910810	2
hs1	879583	894636	2
hs5	892999	918235	2
hs1	895964	901099	2
hs1	901862	911245	2
hs16	903636	1031613	2
hs1	910578	917473	2
hs7	916191	936073	2
hs11	925870	1012240	2
hs1	934344	935477	2
hs7	937537	995043	2
hs1	948877	949919	2
hs1	955500	991494	2
