hs13	24049	60768	-2
hs4	29339	32225	-2
hs21	42938	66040	-2
hs21	42938	86719	-2
hs21	42938	86719	-2
hs21	68514	68599	-2
hs21	97129	126696	-2
hs21	104732	104823	-2
hs21	104742	104817	-2
hs21	148704	148795	-2
hs21	148704	148795	-2
hs8	614200	681224	-2
hs8	687628	1656642	-2
hs8	688548	690374	-2
hs10	852854	977645	-2
hs10	978966	988683	-2
hs10	1034374	1065870	-2
hs10	1064851	1071799	-2
hs10	1068577	1090141	-2
hs10	1085092	1102644	-2
hs10	1102325	1178312	-2
hs10	1205708	1210612	-2
hs10	1223253	1779719	-2
hs8	1244294	1250823	-2
hs8	1513676	1569830	-2
hs10	1588955	1599203	-2
hs8	1710129	1711500	-2
hs8	1711955	1734736	-2
hs8	1749291	1749358	-2
hs8	1765397	1765473	-2
hs8	1772092	1906807	-2
hs8	1919345	1921511	-2
hs8	1919563	1924610	-2
hs8	1921843	1955102	-2
hs8	1993161	2093380	-2
hs8	2024669	2024720	-2
hs10	2047667	2056542	-2
hs10	2118213	2118283	-2
hs10	2342513	2357268	-2
hs8	2447076	2480453	-2
hs8	2792883	4852436	-2
hs1	3695123	3713062	-2
hs1	3728651	3773775	-2
hs1	3774040	3801993	-2
hs1	3805697	3816836	-2
hs1	3816968	3832011	-2
hs4	3943487	3957155	-2
hs1	4000672	4012643	-2
hs4	4190454	4228656	-2
hs4	4237269	4249969	-2
hs4	4269429	4291748	-2
hs4	4291978	4323510	-2
hs4	4388259	4420785	-2
hs4	4420696	4543775	-2
hs1	4472111	4484744	-2
hs4	4477848	4483427	-2
hs4	4543858	4712664	-2
hs1	4714669	4852582	-2
hs4	4763487	4789101	-2
hs4	4846164	4852554	-2
hs4	4861392	4865660	-2
hs4	4922535	4990398	-2
hs4	5016314	5021185	-2
hs4	5053207	5502716	-2
hs16	5094123	5115957	-2
hs16	5122249	5137380	-2
hs16	5134301	5147821	-2
hs4	5526296	5529527	-2
hs4	5564146	5711275	-2
hs16	5651170	5666251	-2
hs16	5682468	5682567	-2
hs4	5712928	5816032	-2
hs4	5822491	5894813	-2
hs4	5925002	5925055	-2
hs4	6055482	6196346	-2
hs8	6261077	6264069	-2
hs8	6264113	6304940	-2
hs8	6357154	6420766	-2
hs19	6467218	6481798	-2
hs8	6473124	6565730	-2
hs8	6479645	6479741	-2
hs19	6494330	6502595	-2
hs19	6531037	6535935	-2
hs19	6581659	6591161	-2
hs19	6661264	6670169	-2
hs19	6677715	6720661	-2
hs19	6729925	6737633	-2
hs19	6736723	6736789	-2
hs19	6739691	6751541	-2
hs19	6752173	6767446	-2
hs19	6772719	6857372	-2
hs19	6887590	6940461	-2
hs19	6952511	6990857	-2
hs19	7004964	7006426	-2
hs19	7030594	7033022	-2
hs19	7037755	7040184	-2
hs19	7049351	7051746	-2
hs19	7056216	7058645	-2
hs19	7069714	7087978	-2
hs16	7382846	7763342	-2
hs10	8094206	8095412	-2
hs10	8096651	8117161	-2
hs10	8301295	8310268	-2
hs16	8576551	8602209	-2
hs21	9825832	9826011	-2
hs21	9907189	9968594	-2
hs4	10441504	10459050	-2
hs4	10488019	10686392	-2
hs21	10906743	10990874	-2
hs21	10994183	11098960	-2
hs21	11020842	11098925	-2
hs21	11020842	11098925	-2
hs21	11057796	11098937	-2
hs4	11370451	11370545	-2
hs4	11394774	11430518	-2
hs19	13317256	13617293	-2
hs21	14410487	14490571	-2
hs19	14640372	14676792	-2
hs19	14676890	14682878	-2
hs19	14693896	14721956	-2
hs19	14729929	14785656	-2
hs19	14733025	14733163	-2
hs21	14778705	14778781	-2
hs19	14800860	14844554	-2
hs19	14843509	14887739	-2
hs19	14909986	14910948	-2
hs19	14937055	14945997	-2
hs19	14951760	14952689	-2
hs21	14982098	15018144	-2
hs19	14991238	14992167	-2
hs19	15052301	15053260	-2
hs19	15060845	15121455	-2
hs19	15121538	15134088	-2
hs19	15160291	15169103	-2
hs21	15215454	15220685	-2
hs21	15316100	15352765	-2
hs4	16228286	16259810	-2
hs4	16503165	16900268	-2
hs4	17488016	17513857	-2
hs4	17516788	17528727	-2
hs4	17578821	17609593	-2
hs4	17616264	17635726	-2
hs4	17630929	17783244	-2
hs13	19312240	19314239	-2
hs13	19385283	19446107	-2
hs13	19479579	19500881	-2
hs13	19582399	19586774	-2
