hs17	167792	167864	2
hs17	167792	167864	2
hs12	7801996	7823195	2
hs12	7842380	7848371	2
hs12	7864029	7870152	2
hs12	7882041	7902137	2
hs12	7917812	7926717	2
hs12	7941998	7948657	2
hs12	7965110	8025511	2
hs19	13317256	13617293	2
hs19	14676890	14682878	2
hs19	14693896	14721956	2
hs19	14729929	14785656	2
hs19	14733025	14733163	2
hs19	14800860	14844554	2
hs19	14843509	14887739	2
hs19	14909986	14910948	2
hs19	14937055	14945997	2
hs19	14951760	14952689	2
hs19	14991238	14992167	2
hs19	15052301	15053260	2
hs19	15060845	15121455	2
hs19	15121538	15134088	2
hs19	15160291	15169103	2
hs2	33050500	33162270	2
hs1	33979598	34630831	2
hs17	34058658	34070540	2
hs17	34071530	34080258	2
hs17	34087906	34092098	2
hs17	34105509	34122645	2
hs17	34136488	34174246	2
hs17	34181959	34195895	2
hs17	34198496	34207364	2
hs17	34231224	34238027	2
hs17	34245085	34257303	2
hs17	34261522	34270717	2
hs17	34303535	34308533	2
hs17	34310325	34313765	2
hs17	34310692	34329084	2
hs17	34324618	34328592	2
hs17	34340098	34345009	2
hs17	34391632	34399392	2
hs17	34415602	34417489	2
hs17	34431220	34433007	2
hs17	34538465	34540274	2
hs17	34623842	34625731	2
hs17	34623842	34625731	2
hs1	34632594	34684731	2
hs17	34639876	34641846	2
hs17	34797172	34808092	2
hs17	34842471	34851665	2
hs17	34851599	34891305	2
hs17	34890589	34895152	2
hs17	34900768	34946276	2
hs17	34948309	34957233	2
hs17	34958012	34965400	2
hs1	35135200	35135295	2
hs1	35220648	35224113	2
hs1	35225341	35227928	2
hs1	35247869	35251965	2
hs1	35258600	35261348	2
hs17	35294772	35301912	2
hs17	35306254	35414171	2
hs1	35315963	35325350	2
hs1	35331037	35395251	2
hs17	35391042	35391110	2
hs1	35441300	35444307	2
hs17	35441927	35766927	2
hs1	35447127	35450948	2
hs1	35451766	35497546	2
hs1	35544964	35581459	2
hs17	35601717	35601891	2
hs1	35648537	35658746	2
hs17	35732927	35749662	2
hs1	35734310	35887659	2
hs17	35767311	35825759	2
hs17	35849997	35873600	2
hs17	35874910	35969466	2
hs1	35899093	36023004	2
hs17	35969790	36003475	2
hs17	35974976	35975084	2
hs1	36023393	36032380	2
hs1	36038915	36060927	2
hs17	36046434	36105050	2
hs1	36065143	36107127	2
hs1	36179477	36182512	2
hs1	36197713	36235579	2
hs17	36202573	36244363	2
hs1	36273617	36323490	2
hs17	36283977	36294915	2
hs17	36284003	36294971	2
hs17	36284005	36294915	2
hs17	36284005	36295098	2
hs17	36284017	36294915	2
hs17	36284017	36294915	2
hs17	36337711	36348607	2
hs17	36337711	36348609	2
hs17	36337711	36348621	2
hs1	36348810	36396132	2
hs1	36396706	36538100	2
hs17	36452989	36479101	2
hs17	36480454	36499839	2
hs17	36507727	36561846	2
hs1	36549695	36553876	2
hs1	36554493	36559533	2
hs1	36560840	36590823	2
hs17	36584708	36668621	2
hs1	36602173	36615087	2
hs1	36621761	36646450	2
hs17	36686266	36762205	2
hs1	36690044	36770957	2
hs1	36772708	36786948	2
hs1	36787631	36789246	2
hs1	36805229	36851525	2
hs17	36858515	36858584	2
hs1	36859037	36863509	2
hs17	36861526	36886033	2
hs17	36875944	36876001	2
hs1	36883507	36916086	2
hs17	36886594	36891858	2
hs17	36890151	36904589	2
hs17	36908994	36920478	2
hs1	36921319	36929985	2
hs17	36921944	36956158	2
hs1	36931644	36948514	2
hs17	36956687	36981603	2
hs17	36982091	36982145	2
hs17	36991339	36997691	2
hs17	37004113	37009974	2
hs17	37009116	37009248	2
hs17	37026112	37078023	2
hs17	37071232	37071295	2
hs17	37081421	37085637	2
hs17	37092685	37123656	2
hs17	37186159	37209458	2
hs17	37219566	37307890	2
hs1	37261128	37500116	2
hs17	37313147	37322414	2
hs17	37333389	37353922	2
hs17	37356576	37360983	2
hs17	37366794	37382198	2
hs17	37408916	37557879	2
hs17	37560538	37607516	2
hs17	37617739	37690818	2
hs1	37627164	37627235	2
hs8	37791801	37797642	2
hs8	37820508	37824117	2
hs8	37888052	37917883	2
hs1	37920480	37940044	2
hs1	37940181	37949978	2
hs1	37945831	37945890	2
hs1	37955561	37980367	2
hs1	37966536	37966595	2
hs1	38000050	38019894	2
hs1	38022541	38032458	2
hs1	38032417	38061538	2
hs1	38076951	38100564	2
hs1	38147242	38157914	2
hs1	38158188	38175391	2
hs1	38225945	38230824	2
hs1	38259774	38267278	2
hs1	38268617	38273880	2
hs1	38273473	38275126	2
hs1	38275246	38325264	2
hs1	38326369	38397411	2
hs1	38422652	38455694	2
hs1	38462442	38471186	2
hs1	38478406	38490492	2
hs1	38509501	38512465	2
hs1	38554903	38555001	2
hs1	38674706	38680439	2
hs1	39303871	39325444	2
hs1	39328162	39339050	2
hs1	39328162	39347298	2
hs1	39339073	39341898	2
hs1	39339741	39347259	2
hs1	39351479	39395191	2
hs1	39456916	39471737	2
hs1	39491967	39500308	2
hs1	39549839	39952810	2
hs1	39874745	39882154	2
hs1	39957308	39995541	2
hs1	39980538	39982341	2
hs1	39987952	40025370	2
hs1	40026490	40042462	2
hs1	40030742	40038875	2
hs1	40033046	40033182	2
hs1	40089107	40105315	2
hs1	40124793	40137710	2
hs1	40144320	40157157	2
hs1	40204517	40222441	2
hs1	40222854	40254537	2
hs1	40235195	40237020	2
hs1	40254648	40255842	2
hs1	40306706	40349183	2
hs1	40365284	40367589	2
hs1	40420817	40435628	2
hs1	40506401	40538320	2
hs1	40537133	40562924	2
hs1	40627059	40706593	2
hs1	40713609	40717355	2
hs1	40723908	40759852	2
hs1	40766161	40782958	2
hs1	40859017	40888998	2
hs1	40916148	40929387	2
hs1	40942962	40962015	2
hs1	40974391	40981722	2
hs17	40996597	41002724	2
hs1	40997309	41013838	2
hs17	41003201	41010147	2
hs17	41019162	41021234	2
hs17	41026691	41050751	2
hs17	41052816	41066455	2
hs1	41086352	41131354	2
hs17	41102543	41116471	2
hs17	41102543	41132545	2
hs17	41120120	41132097	2
hs17	41132582	41147159	2
hs17	41150436	41154971	2
hs1	41154752	41157933	2
hs1	41157376	41237275	2
hs17	41158801	41166473	2
hs17	41166624	41174402	2
hs17	41177248	41184058	2
hs17	41196312	41277381	2
hs1	41220027	41220118	2
hs1	41222956	41223044	2
hs1	41249459	41306124	2
hs17	41277574	41297245	2
hs17	41300384	41322420	2
hs17	41323231	41363707	2
hs1	41326726	41328035	2
hs17	41363894	41372057	2
hs17	41453296	41466266	2
hs1	41454191	41478237	2
hs17	41476361	41478505	2
hs1	41480262	41509562	2
hs1	41481269	41487397	2
hs1	41492871	41627104	2
hs17	41522174	41522253	2
hs17	41561233	41601686	2
hs17	41605214	41623267	2
hs1	41827106	41849262	2
hs1	41840676	41841341	2
hs1	41944446	41950354	2
hs1	41972036	42384593	2
hs1	42619081	42621491	2
hs1	42628361	42630416	2
hs1	42642219	42800626	2
hs1	42846463	42889903	2
hs1	42896001	42921938	2
hs1	42922165	42939049	2
hs1	42928957	43122861	2
hs1	43124094	43142429	2
hs1	43148089	43169476	2
hs1	43198764	43205907	2
hs1	43212045	43232699	2
hs1	43232920	43245161	2
hs1	43242337	43250566	2
hs1	43250703	43266489	2
hs1	43272723	43283068	2
hs1	43291249	43310660	2
hs1	43312244	43318146	2
hs1	43323293	43354463	2
hs1	43391026	43424539	2
hs1	43424720	43449029	2
hs1	43613575	43622067	2
hs1	43629845	43638241	2
hs1	43637323	43637383	2
hs1	43638001	43676549	2
hs1	43735654	43739673	2
hs1	43747551	43751252	2
hs1	43766653	43788779	2
hs1	43803489	43820136	2
hs1	43824652	43828873	2
hs1	43829068	43833745	2
hs1	43830319	43830386	2
hs1	43849588	43855471	2
hs1	43855570	43919918	2
hs1	43914210	43914282	2
hs1	43916674	43919660	2
hs1	43996531	44089343	2
hs1	44115820	44171189	2
hs1	44165409	44173012	2
hs1	44173207	44396831	2
hs1	44175076	44193014	2
hs1	44304294	44304355	2
hs1	44399473	44402912	2
hs1	44412622	44433694	2
hs1	44435682	44439041	2
hs1	44440632	44443967	2
hs1	44444874	44456843	2
hs1	44457498	44462198	2
hs1	44462155	44482835	2
hs1	44584493	44600809	2
hs1	44679143	44686345	2
hs1	44686742	44820929	2
hs1	44709048	44709955	2
hs1	44718016	44718231	2
